DateTime,Interbeat Interval (MS)
2024-12-03 17:33:34.785000+00:00,796
2024-12-03 17:33:35.605000+00:00,800
2024-12-03 17:33:36.386000+00:00,812
2024-12-03 17:33:37.206000+00:00,820
2024-12-03 17:33:38.066000+00:00,828
2024-12-03 17:33:38.886000+00:00,828
2024-12-03 17:33:39.706000+00:00,816
2024-12-03 17:33:40.488000+00:00,796
2024-12-03 17:33:41.269000+00:00,757
2024-12-03 17:33:42.011000+00:00,746
2024-12-03 17:33:42.753000+00:00,738
2024-12-03 17:33:43.456000+00:00,730
2024-12-03 17:33:44.199000+00:00,746
2024-12-03 17:33:44.980000+00:00,769
2024-12-03 17:33:45.761000+00:00,773
2024-12-03 17:33:46.542000+00:00,781
2024-12-03 17:33:47.324000+00:00,777
2024-12-03 17:33:48.066000+00:00,761
2024-12-03 17:33:48.847000+00:00,753
2024-12-03 17:33:49.589000+00:00,742
2024-12-03 17:33:50.331000+00:00,742
2024-12-03 17:33:51.035000+00:00,734
2024-12-03 17:33:51.777000+00:00,742
2024-12-03 17:33:52.558000+00:00,761
2024-12-03 17:33:53.339000+00:00,773
2024-12-03 17:33:54.081000+00:00,773
2024-12-03 17:33:54.863000+00:00,781
2024-12-03 17:33:55.683000+00:00,796
2024-12-03 17:33:56.464000+00:00,804
2024-12-03 17:33:57.285000+00:00,800
2024-12-03 17:33:58.066000+00:00,781
2024-12-03 17:33:58.847000+00:00,777
2024-12-03 17:33:59.628000+00:00,777
2024-12-03 17:34:00.371000+00:00,761
2024-12-03 17:34:01.152000+00:00,757
2024-12-03 17:34:01.894000+00:00,753
2024-12-03 17:34:02.636000+00:00,753
2024-12-03 17:34:03.378000+00:00,750
2024-12-03 17:34:04.160000+00:00,753
2024-12-03 17:34:04.902000+00:00,750
2024-12-03 17:34:05.644000+00:00,742
2024-12-03 17:34:06.386000+00:00,757
2024-12-03 17:34:07.167000+00:00,757
2024-12-03 17:34:07.910000+00:00,769
2024-12-03 17:34:08.691000+00:00,781
2024-12-03 17:34:09.472000+00:00,777
2024-12-03 17:34:10.253000+00:00,773
2024-12-03 17:34:11.035000+00:00,765
2024-12-03 17:34:11.777000+00:00,753
2024-12-03 17:34:12.519000+00:00,742
2024-12-03 17:34:13.261000+00:00,726
2024-12-03 17:34:13.964000+00:00,710
2024-12-03 17:34:14.667000+00:00,718
2024-12-03 17:34:15.371000+00:00,699
2024-12-03 17:34:16.074000+00:00,707
2024-12-03 17:34:16.816000+00:00,726
2024-12-03 17:34:17.558000+00:00,746
2024-12-03 17:34:18.300000+00:00,753
2024-12-03 17:34:19.081000+00:00,765
2024-12-03 17:34:19.824000+00:00,765
2024-12-03 17:34:20.605000+00:00,757
2024-12-03 17:34:21.347000+00:00,742
2024-12-03 17:34:22.050000+00:00,718
2024-12-03 17:34:22.792000+00:00,718
2024-12-03 17:34:23.496000+00:00,703
2024-12-03 17:34:24.199000+00:00,707
2024-12-03 17:34:24.902000+00:00,726
2024-12-03 17:34:25.683000+00:00,750
2024-12-03 17:34:26.425000+00:00,773
2024-12-03 17:34:27.206000+00:00,765
2024-12-03 17:34:27.988000+00:00,765
2024-12-03 17:34:28.730000+00:00,765
2024-12-03 17:34:29.472000+00:00,753
2024-12-03 17:34:30.214000+00:00,726
2024-12-03 17:34:30.956000+00:00,722
2024-12-03 17:34:31.660000+00:00,722
2024-12-03 17:34:32.402000+00:00,722
2024-12-03 17:34:33.105000+00:00,722
2024-12-03 17:34:33.808000+00:00,718
2024-12-03 17:34:34.550000+00:00,714
2024-12-03 17:34:35.253000+00:00,707
2024-12-03 17:34:35.956000+00:00,695
2024-12-03 17:34:36.660000+00:00,699
2024-12-03 17:34:37.363000+00:00,703
2024-12-03 17:34:38.066000+00:00,710
2024-12-03 17:34:38.769000+00:00,710
2024-12-03 17:34:39.472000+00:00,710
2024-12-03 17:34:40.175000+00:00,710
2024-12-03 17:34:40.878000+00:00,703
2024-12-03 17:34:41.581000+00:00,707
