DateTime,Interbeat Interval (MS)
2024-12-03 20:30:03.941000+00:00,597
2024-12-03 20:30:04.527000+00:00,589
2024-12-03 20:30:05.152000+00:00,593
2024-12-03 20:30:05.699000+00:00,578
2024-12-03 20:30:06.285000+00:00,570
2024-12-03 20:30:06.831000+00:00,562
2024-12-03 20:30:07.417000+00:00,562
2024-12-03 20:30:07.964000+00:00,550
2024-12-03 20:30:08.511000+00:00,554
2024-12-03 20:30:09.058000+00:00,550
2024-12-03 20:30:09.605000+00:00,546
2024-12-03 20:30:10.152000+00:00,539
2024-12-03 20:30:10.699000+00:00,531
2024-12-03 20:30:11.206000+00:00,531
2024-12-03 20:30:11.753000+00:00,527
2024-12-03 20:30:12.261000+00:00,527
2024-12-03 20:30:12.808000+00:00,531
2024-12-03 20:30:13.355000+00:00,546
2024-12-03 20:30:13.902000+00:00,558
2024-12-03 20:30:14.488000+00:00,574
2024-12-03 20:30:15.074000+00:00,574
2024-12-03 20:30:15.660000+00:00,585
2024-12-03 20:30:16.246000+00:00,585
2024-12-03 20:30:16.792000+00:00,574
2024-12-03 20:30:17.378000+00:00,562
2024-12-03 20:30:17.925000+00:00,550
2024-12-03 20:30:18.433000+00:00,531
2024-12-03 20:30:18.980000+00:00,527
2024-12-03 20:30:19.488000+00:00,531
2024-12-03 20:30:20.035000+00:00,542
2024-12-03 20:30:20.621000+00:00,558
2024-12-03 20:30:21.167000+00:00,558
2024-12-03 20:30:21.753000+00:00,585
2024-12-03 20:30:22.339000+00:00,593
2024-12-03 20:30:22.925000+00:00,582
2024-12-03 20:30:23.511000+00:00,578
2024-12-03 20:30:24.097000+00:00,582
2024-12-03 20:30:24.683000+00:00,578
2024-12-03 20:30:25.230000+00:00,562
2024-12-03 20:30:25.777000+00:00,554
2024-12-03 20:30:26.324000+00:00,554
2024-12-03 20:30:26.910000+00:00,554
2024-12-03 20:30:27.456000+00:00,550
2024-12-03 20:30:28.003000+00:00,550
2024-12-03 20:30:28.550000+00:00,554
2024-12-03 20:30:29.097000+00:00,562
2024-12-03 20:30:29.683000+00:00,562
2024-12-03 20:30:30.230000+00:00,570
2024-12-03 20:30:30.816000+00:00,578
2024-12-03 20:30:31.402000+00:00,582
2024-12-03 20:30:31.988000+00:00,585
2024-12-03 20:30:32.574000+00:00,582
2024-12-03 20:30:33.160000+00:00,585
2024-12-03 20:30:33.746000+00:00,585
2024-12-03 20:30:34.331000+00:00,578
2024-12-03 20:30:34.917000+00:00,582
2024-12-03 20:30:35.503000+00:00,582
2024-12-03 20:30:36.050000+00:00,582
2024-12-03 20:30:36.636000+00:00,574
2024-12-03 20:30:37.222000+00:00,574
2024-12-03 20:30:37.769000+00:00,566
2024-12-03 20:30:38.355000+00:00,562
2024-12-03 20:30:38.902000+00:00,558
2024-12-03 20:30:39.449000+00:00,562
2024-12-03 20:30:40.035000+00:00,566
2024-12-03 20:30:40.621000+00:00,570
2024-12-03 20:30:41.167000+00:00,574
2024-12-03 20:30:41.753000+00:00,574
2024-12-03 20:30:42.339000+00:00,570
2024-12-03 20:30:42.886000+00:00,570
2024-12-03 20:30:43.472000+00:00,566
2024-12-03 20:30:44.019000+00:00,566
2024-12-03 20:30:44.605000+00:00,562
2024-12-03 20:30:45.152000+00:00,566
2024-12-03 20:30:45.738000+00:00,570
2024-12-03 20:30:46.285000+00:00,570
2024-12-03 20:30:46.871000+00:00,582
2024-12-03 20:30:47.456000+00:00,585
2024-12-03 20:30:48.042000+00:00,582
2024-12-03 20:30:48.628000+00:00,578
2024-12-03 20:30:49.214000+00:00,578
2024-12-03 20:30:49.761000+00:00,566
2024-12-03 20:30:50.347000+00:00,566
2024-12-03 20:30:50.894000+00:00,558
2024-12-03 20:30:51.441000+00:00,558
2024-12-03 20:30:52.027000+00:00,562
2024-12-03 20:30:52.574000+00:00,570
2024-12-03 20:30:53.160000+00:00,570
2024-12-03 20:30:53.706000+00:00,570
2024-12-03 20:30:54.292000+00:00,574
2024-12-03 20:30:54.878000+00:00,578
2024-12-03 20:30:55.464000+00:00,574
2024-12-03 20:30:56.011000+00:00,570
2024-12-03 20:30:56.597000+00:00,570
2024-12-03 20:30:57.144000+00:00,562
2024-12-03 20:30:57.730000+00:00,566
2024-12-03 20:30:58.277000+00:00,562
2024-12-03 20:30:58.863000+00:00,570
2024-12-03 20:30:59.410000+00:00,562
2024-12-03 20:30:59.996000+00:00,566
2024-12-03 20:31:00.542000+00:00,562
2024-12-03 20:31:01.128000+00:00,570
2024-12-03 20:31:01.675000+00:00,566
2024-12-03 20:31:02.261000+00:00,566
2024-12-03 20:31:02.808000+00:00,566
2024-12-03 20:31:03.394000+00:00,566
2024-12-03 20:31:03.941000+00:00,566
2024-12-03 20:31:04.527000+00:00,562
2024-12-03 20:31:05.074000+00:00,558
2024-12-03 20:31:05.621000+00:00,570
2024-12-03 20:31:06.206000+00:00,574
2024-12-03 20:31:06.792000+00:00,574
2024-12-03 20:31:07.378000+00:00,574
2024-12-03 20:31:07.925000+00:00,566
2024-12-03 20:31:08.511000+00:00,574
2024-12-03 20:31:09.019000+00:00,535
2024-12-03 20:31:09.566000+00:00,546
2024-12-03 20:31:10.113000+00:00,542
2024-12-03 20:31:10.660000+00:00,535
2024-12-03 20:31:11.206000+00:00,531
2024-12-03 20:31:11.714000+00:00,527
2024-12-03 20:31:12.261000+00:00,527
2024-12-03 20:31:12.769000+00:00,519
2024-12-03 20:31:13.277000+00:00,519
2024-12-03 20:31:13.824000+00:00,519
2024-12-03 20:31:14.331000+00:00,511
2024-12-03 20:31:14.839000+00:00,515
2024-12-03 20:31:15.347000+00:00,511
2024-12-03 20:31:15.855000+00:00,515
2024-12-03 20:31:16.363000+00:00,511
2024-12-03 20:31:16.871000+00:00,511
2024-12-03 20:31:17.417000+00:00,515
2024-12-03 20:31:17.925000+00:00,523
2024-12-03 20:31:18.433000+00:00,523
2024-12-03 20:31:18.980000+00:00,519
2024-12-03 20:31:19.488000+00:00,531
2024-12-03 20:31:20.035000+00:00,531
2024-12-03 20:31:20.542000+00:00,523
2024-12-03 20:31:21.089000+00:00,531
2024-12-03 20:31:21.597000+00:00,531
2024-12-03 20:31:22.144000+00:00,535
2024-12-03 20:31:22.691000+00:00,531
2024-12-03 20:31:23.199000+00:00,527
2024-12-03 20:31:23.746000+00:00,527
2024-12-03 20:31:24.253000+00:00,527
2024-12-03 20:31:24.800000+00:00,527
2024-12-03 20:31:25.308000+00:00,523
2024-12-03 20:31:25.855000+00:00,523
2024-12-03 20:31:26.363000+00:00,523
2024-12-03 20:31:26.910000+00:00,531
2024-12-03 20:31:27.417000+00:00,531
2024-12-03 20:31:27.964000+00:00,542
2024-12-03 20:31:28.511000+00:00,558
2024-12-03 20:31:29.097000+00:00,558
2024-12-03 20:31:29.644000+00:00,558
2024-12-03 20:31:30.191000+00:00,562
2024-12-03 20:31:30.777000+00:00,566
2024-12-03 20:31:31.324000+00:00,562
2024-12-03 20:31:31.910000+00:00,562
2024-12-03 20:31:32.456000+00:00,550
2024-12-03 20:31:33.003000+00:00,558
2024-12-03 20:31:33.550000+00:00,546
2024-12-03 20:31:34.097000+00:00,546
2024-12-03 20:31:34.644000+00:00,539
2024-12-03 20:31:35.191000+00:00,539
2024-12-03 20:31:35.738000+00:00,542
2024-12-03 20:31:36.246000+00:00,539
2024-12-03 20:31:36.792000+00:00,539
2024-12-03 20:31:37.339000+00:00,546
2024-12-03 20:31:37.886000+00:00,550
2024-12-03 20:31:38.433000+00:00,546
2024-12-03 20:31:38.980000+00:00,546
2024-12-03 20:31:39.527000+00:00,550
2024-12-03 20:31:40.074000+00:00,550
2024-12-03 20:31:40.660000+00:00,550
2024-12-03 20:31:41.206000+00:00,550
2024-12-03 20:31:41.753000+00:00,554
2024-12-03 20:31:42.300000+00:00,550
2024-12-03 20:31:42.847000+00:00,550
2024-12-03 20:31:43.394000+00:00,550
2024-12-03 20:31:43.941000+00:00,558
2024-12-03 20:31:44.527000+00:00,558
2024-12-03 20:31:45.074000+00:00,558
2024-12-03 20:31:45.621000+00:00,562
2024-12-03 20:31:46.206000+00:00,566
2024-12-03 20:31:46.753000+00:00,566
2024-12-03 20:31:47.339000+00:00,562
2024-12-03 20:31:47.886000+00:00,554
2024-12-03 20:31:48.433000+00:00,554
2024-12-03 20:31:48.980000+00:00,550
2024-12-03 20:31:49.527000+00:00,550
2024-12-03 20:31:50.074000+00:00,546
2024-12-03 20:31:50.621000+00:00,546
2024-12-03 20:31:51.167000+00:00,546
2024-12-03 20:31:51.714000+00:00,546
2024-12-03 20:31:52.261000+00:00,542
2024-12-03 20:31:52.847000+00:00,554
2024-12-03 20:31:53.394000+00:00,554
2024-12-03 20:31:53.941000+00:00,562
2024-12-03 20:31:54.488000+00:00,558
2024-12-03 20:31:55.074000+00:00,566
2024-12-03 20:31:55.621000+00:00,558
2024-12-03 20:31:56.206000+00:00,558
2024-12-03 20:31:56.753000+00:00,558
2024-12-03 20:31:57.300000+00:00,546
2024-12-03 20:31:57.847000+00:00,550
2024-12-03 20:31:58.394000+00:00,539
2024-12-03 20:31:58.941000+00:00,550
2024-12-03 20:31:59.488000+00:00,554
2024-12-03 20:32:00.035000+00:00,550
2024-12-03 20:32:00.581000+00:00,554
2024-12-03 20:32:01.128000+00:00,550
2024-12-03 20:32:01.675000+00:00,546
2024-12-03 20:32:02.222000+00:00,546
2024-12-03 20:32:02.769000+00:00,546
2024-12-03 20:32:03.355000+00:00,550
2024-12-03 20:32:03.902000+00:00,550
2024-12-03 20:32:04.449000+00:00,550
2024-12-03 20:32:04.996000+00:00,558
2024-12-03 20:32:05.542000+00:00,558
2024-12-03 20:32:06.128000+00:00,566
2024-12-03 20:32:06.675000+00:00,566
2024-12-03 20:32:07.261000+00:00,570
2024-12-03 20:32:07.808000+00:00,566
2024-12-03 20:32:08.394000+00:00,566
2024-12-03 20:32:08.941000+00:00,566
2024-12-03 20:32:09.527000+00:00,562
2024-12-03 20:32:10.074000+00:00,558
2024-12-03 20:32:10.621000+00:00,558
2024-12-03 20:32:11.206000+00:00,550
2024-12-03 20:32:11.753000+00:00,558
2024-12-03 20:32:12.300000+00:00,554
2024-12-03 20:32:12.847000+00:00,558
2024-12-03 20:32:13.433000+00:00,554
2024-12-03 20:32:13.980000+00:00,558
2024-12-03 20:32:14.527000+00:00,558
2024-12-03 20:32:15.074000+00:00,558
2024-12-03 20:32:15.660000+00:00,562
2024-12-03 20:32:16.206000+00:00,558
2024-12-03 20:32:16.792000+00:00,562
2024-12-03 20:32:17.339000+00:00,562
2024-12-03 20:32:17.886000+00:00,566
2024-12-03 20:32:18.472000+00:00,570
2024-12-03 20:32:19.019000+00:00,562
2024-12-03 20:32:19.605000+00:00,566
2024-12-03 20:32:20.152000+00:00,566
2024-12-03 20:32:20.738000+00:00,566
2024-12-03 20:32:21.285000+00:00,566
2024-12-03 20:32:21.871000+00:00,566
2024-12-03 20:32:22.456000+00:00,570
2024-12-03 20:32:23.003000+00:00,570
2024-12-03 20:32:23.589000+00:00,570
2024-12-03 20:32:24.136000+00:00,570
2024-12-03 20:32:24.722000+00:00,570
2024-12-03 20:32:25.308000+00:00,570
2024-12-03 20:32:25.855000+00:00,570
2024-12-03 20:32:26.441000+00:00,570
2024-12-03 20:32:26.988000+00:00,566
2024-12-03 20:32:27.574000+00:00,574
2024-12-03 20:32:28.121000+00:00,566
2024-12-03 20:32:28.706000+00:00,570
2024-12-03 20:32:29.292000+00:00,570
2024-12-03 20:32:29.839000+00:00,566
2024-12-03 20:32:30.425000+00:00,566
2024-12-03 20:32:30.972000+00:00,566
2024-12-03 20:32:31.558000+00:00,570
2024-12-03 20:32:32.105000+00:00,570
2024-12-03 20:32:32.691000+00:00,570
2024-12-03 20:32:33.238000+00:00,562
2024-12-03 20:32:33.824000+00:00,566
2024-12-03 20:32:34.371000+00:00,562
2024-12-03 20:32:34.956000+00:00,558
2024-12-03 20:32:35.503000+00:00,558
2024-12-03 20:32:36.050000+00:00,558
2024-12-03 20:32:36.597000+00:00,558
2024-12-03 20:32:37.183000+00:00,558
2024-12-03 20:32:37.730000+00:00,562
2024-12-03 20:32:38.316000+00:00,562
2024-12-03 20:32:38.863000+00:00,566
2024-12-03 20:32:39.449000+00:00,570
2024-12-03 20:32:39.996000+00:00,566
2024-12-03 20:32:40.581000+00:00,562
2024-12-03 20:32:41.128000+00:00,558
2024-12-03 20:32:41.675000+00:00,558
2024-12-03 20:32:42.261000+00:00,562
2024-12-03 20:32:42.808000+00:00,562
2024-12-03 20:32:43.355000+00:00,562
2024-12-03 20:32:43.941000+00:00,562
2024-12-03 20:32:44.488000+00:00,570
2024-12-03 20:32:45.074000+00:00,562
2024-12-03 20:32:45.621000+00:00,562
2024-12-03 20:32:46.167000+00:00,558
2024-12-03 20:32:46.753000+00:00,562
2024-12-03 20:32:47.300000+00:00,558
2024-12-03 20:32:47.847000+00:00,558
2024-12-03 20:32:48.433000+00:00,558
2024-12-03 20:32:48.980000+00:00,542
2024-12-03 20:32:49.488000+00:00,539
2024-12-03 20:32:50.035000+00:00,539
2024-12-03 20:32:50.581000+00:00,539
2024-12-03 20:32:51.128000+00:00,531
2024-12-03 20:32:51.636000+00:00,539
2024-12-03 20:32:52.183000+00:00,539
2024-12-03 20:32:52.730000+00:00,542
2024-12-03 20:32:53.277000+00:00,550
2024-12-03 20:32:53.863000+00:00,562
2024-12-03 20:32:54.410000+00:00,558
2024-12-03 20:32:54.956000+00:00,550
2024-12-03 20:32:55.503000+00:00,550
2024-12-03 20:32:56.050000+00:00,546
2024-12-03 20:32:56.597000+00:00,546
2024-12-03 20:32:57.144000+00:00,554
2024-12-03 20:32:57.691000+00:00,550
2024-12-03 20:32:58.277000+00:00,550
2024-12-03 20:32:58.824000+00:00,554
2024-12-03 20:32:59.371000+00:00,558
2024-12-03 20:32:59.917000+00:00,558
2024-12-03 20:33:00.503000+00:00,566
2024-12-03 20:33:01.050000+00:00,570
2024-12-03 20:33:01.636000+00:00,578
2024-12-03 20:33:02.222000+00:00,574
2024-12-03 20:33:02.808000+00:00,578
2024-12-03 20:33:03.355000+00:00,574
2024-12-03 20:33:03.941000+00:00,570
2024-12-03 20:33:04.527000+00:00,574
2024-12-03 20:33:05.113000+00:00,582
2024-12-03 20:33:05.699000+00:00,589
2024-12-03 20:33:06.285000+00:00,585
2024-12-03 20:33:06.871000+00:00,589
2024-12-03 20:33:07.456000+00:00,593
2024-12-03 20:33:08.042000+00:00,601
