DateTime,Interbeat Interval (MS)
2024-12-03 14:49:30.566000+00:00,671
2024-12-03 14:49:31.230000+00:00,671
2024-12-03 14:49:31.894000+00:00,648
2024-12-03 14:49:32.558000+00:00,671
2024-12-03 14:49:33.222000+00:00,679
2024-12-03 14:49:33.886000+00:00,660
2024-12-03 14:49:34.589000+00:00,683
2024-12-03 14:49:35.253000+00:00,679
2024-12-03 14:49:35.917000+00:00,664
2024-12-03 14:49:36.581000+00:00,656
2024-12-03 14:49:37.246000+00:00,671
2024-12-03 14:49:37.910000+00:00,667
2024-12-03 14:49:38.574000+00:00,656
2024-12-03 14:49:39.238000+00:00,648
2024-12-03 14:49:39.902000+00:00,660
2024-12-03 14:49:40.527000+00:00,648
2024-12-03 14:49:41.191000+00:00,644
2024-12-03 14:49:41.816000+00:00,644
2024-12-03 14:49:42.441000+00:00,632
2024-12-03 14:49:43.105000+00:00,640
2024-12-03 14:49:43.730000+00:00,628
2024-12-03 14:49:44.355000+00:00,632
2024-12-03 14:49:44.980000+00:00,625
2024-12-03 14:49:45.605000+00:00,636
2024-12-03 14:49:46.269000+00:00,648
2024-12-03 14:49:46.894000+00:00,636
2024-12-03 14:49:47.519000+00:00,628
2024-12-03 14:49:48.183000+00:00,648
2024-12-03 14:49:48.847000+00:00,644
2024-12-03 14:49:49.472000+00:00,652
2024-12-03 14:49:50.136000+00:00,660
2024-12-03 14:49:50.800000+00:00,675
2024-12-03 14:49:51.464000+00:00,664
2024-12-03 14:49:52.128000+00:00,652
2024-12-03 14:49:52.792000+00:00,667
2024-12-03 14:49:54.121000+00:00,1335
2024-12-03 14:49:54.785000+00:00,644
2024-12-03 14:49:55.410000+00:00,632
2024-12-03 14:49:56.074000+00:00,660
2024-12-03 14:49:56.738000+00:00,648
2024-12-03 14:49:57.363000+00:00,652
2024-12-03 14:49:58.027000+00:00,667
2024-12-03 14:49:58.730000+00:00,679
2024-12-03 14:49:59.394000+00:00,660
2024-12-03 14:50:00.058000+00:00,671
2024-12-03 14:50:00.722000+00:00,675
2024-12-03 14:50:01.386000+00:00,664
2024-12-03 14:50:02.050000+00:00,667
2024-12-03 14:50:02.753000+00:00,675
2024-12-03 14:50:03.417000+00:00,675
2024-12-03 14:50:04.081000+00:00,664
2024-12-03 14:50:04.746000+00:00,652
2024-12-03 14:50:05.410000+00:00,664
2024-12-03 14:50:06.074000+00:00,679
2024-12-03 14:50:06.777000+00:00,687
2024-12-03 14:50:07.402000+00:00,656
2024-12-03 14:50:08.066000+00:00,648
2024-12-03 14:50:08.730000+00:00,664
2024-12-03 14:50:09.394000+00:00,648
2024-12-03 14:50:10.058000+00:00,664
2024-12-03 14:50:10.683000+00:00,648
2024-12-03 14:50:11.347000+00:00,667
2024-12-03 14:50:12.050000+00:00,675
2024-12-03 14:50:12.714000+00:00,660
2024-12-03 14:50:13.222000+00:00,539
2024-12-03 14:50:13.652000+00:00,429
2024-12-03 14:50:14.706000+00:00,1042
2024-12-03 14:50:15.331000+00:00,636
2024-12-03 14:50:15.996000+00:00,644
2024-12-03 14:50:16.621000+00:00,640
2024-12-03 14:50:17.246000+00:00,632
2024-12-03 14:50:17.871000+00:00,625
2024-12-03 14:50:18.535000+00:00,632
2024-12-03 14:50:19.160000+00:00,636
2024-12-03 14:50:19.824000+00:00,656
2024-12-03 14:50:20.488000+00:00,675
2024-12-03 14:50:21.152000+00:00,667
2024-12-03 14:50:21.855000+00:00,679
2024-12-03 14:50:22.519000+00:00,695
2024-12-03 14:50:23.222000+00:00,699
2024-12-03 14:50:23.925000+00:00,695
2024-12-03 14:50:24.628000+00:00,707
2024-12-03 14:50:25.331000+00:00,710
2024-12-03 14:50:26.035000+00:00,695
2024-12-03 14:50:26.699000+00:00,671
2024-12-03 14:50:27.402000+00:00,679
2024-12-03 14:50:28.027000+00:00,652
2024-12-03 14:50:28.691000+00:00,656
2024-12-03 14:50:29.355000+00:00,656
2024-12-03 14:50:29.902000+00:00,558
2024-12-03 14:50:30.761000+00:00,847
2024-12-03 14:50:31.503000+00:00,746
2024-12-03 14:50:32.285000+00:00,781
2024-12-03 14:50:33.066000+00:00,789
2024-12-03 14:50:33.886000+00:00,804
2024-12-03 14:50:34.706000+00:00,808
2024-12-03 14:50:35.488000+00:00,808
2024-12-03 14:50:36.308000+00:00,789
2024-12-03 14:50:37.089000+00:00,785
2024-12-03 14:50:37.871000+00:00,777
2024-12-03 14:50:38.613000+00:00,769
2024-12-03 14:50:39.394000+00:00,761
2024-12-03 14:50:40.136000+00:00,738
2024-12-03 14:50:40.878000+00:00,753
2024-12-03 14:50:41.621000+00:00,750
2024-12-03 14:50:42.402000+00:00,769
2024-12-03 14:50:43.183000+00:00,781
2024-12-03 14:50:43.964000+00:00,792
2024-12-03 14:50:44.785000+00:00,796
2024-12-03 14:50:45.566000+00:00,816
2024-12-03 14:50:46.269000+00:00,703
2024-12-03 14:50:47.246000+00:00,953
2024-12-03 14:50:47.871000+00:00,648
2024-12-03 14:50:48.066000+00:00,195
2024-12-03 14:50:48.574000+00:00,507
2024-12-03 14:50:48.886000+00:00,292
2024-12-03 14:50:49.667000+00:00,773
2024-12-03 14:50:50.410000+00:00,769
2024-12-03 14:50:51.152000+00:00,738
2024-12-03 14:50:51.855000+00:00,675
2024-12-03 14:50:52.519000+00:00,687
2024-12-03 14:50:53.183000+00:00,664
2024-12-03 14:50:53.886000+00:00,691
2024-12-03 14:50:54.589000+00:00,695
2024-12-03 14:50:55.292000+00:00,714
2024-12-03 14:50:56.035000+00:00,742
2024-12-03 14:50:56.777000+00:00,734
2024-12-03 14:50:57.519000+00:00,761
2024-12-03 14:50:58.300000+00:00,761
2024-12-03 14:50:59.042000+00:00,761
2024-12-03 14:50:59.785000+00:00,738
2024-12-03 14:51:00.527000+00:00,742
2024-12-03 14:51:01.074000+00:00,523
2024-12-03 14:51:02.011000+00:00,968
2024-12-03 14:51:02.753000+00:00,730
2024-12-03 14:51:03.456000+00:00,710
2024-12-03 14:51:04.160000+00:00,707
2024-12-03 14:51:04.863000+00:00,691
2024-12-03 14:51:05.566000+00:00,679
2024-12-03 14:51:06.230000+00:00,675
2024-12-03 14:51:06.894000+00:00,671
2024-12-03 14:51:07.558000+00:00,671
2024-12-03 14:51:08.261000+00:00,687
2024-12-03 14:51:08.964000+00:00,703
2024-12-03 14:51:09.706000+00:00,730
2024-12-03 14:51:10.449000+00:00,757
2024-12-03 14:51:11.191000+00:00,742
2024-12-03 14:51:11.933000+00:00,761
2024-12-03 14:51:12.714000+00:00,781
2024-12-03 14:51:13.535000+00:00,792
2024-12-03 14:51:14.355000+00:00,812
2024-12-03 14:51:15.136000+00:00,800
2024-12-03 14:51:15.956000+00:00,800
