DateTime,Vert Accelerometer,Lat Accelerometer,Long Accelerometer
2024-12-03 14:51:08.187000+00:00,-917,-328,0
2024-12-03 14:51:08.191000+00:00,-909,-332,-12
2024-12-03 14:51:08.195000+00:00,-909,-324,-4
2024-12-03 14:51:08.199000+00:00,-901,-332,-12
2024-12-03 14:51:08.203000+00:00,-897,-339,-12
2024-12-03 14:51:08.206000+00:00,-901,-332,-8
2024-12-03 14:51:08.210000+00:00,-889,-332,-16
2024-12-03 14:51:08.214000+00:00,-889,-328,-12
2024-12-03 14:51:08.218000+00:00,-897,-339,-12
2024-12-03 14:51:08.222000+00:00,-893,-324,-12
2024-12-03 14:51:08.226000+00:00,-897,-320,-20
2024-12-03 14:51:08.230000+00:00,-905,-312,-8
2024-12-03 14:51:08.234000+00:00,-893,-335,-12
2024-12-03 14:51:08.238000+00:00,-897,-316,-16
2024-12-03 14:51:08.242000+00:00,-905,-312,-8
2024-12-03 14:51:08.246000+00:00,-897,-312,-8
2024-12-03 14:51:08.249000+00:00,-909,-312,0
2024-12-03 14:51:08.253000+00:00,-917,-308,-4
2024-12-03 14:51:08.257000+00:00,-909,-316,-4
2024-12-03 14:51:08.261000+00:00,-913,-320,-8
2024-12-03 14:51:08.265000+00:00,-913,-328,-4
2024-12-03 14:51:08.269000+00:00,-905,-316,-4
2024-12-03 14:51:08.273000+00:00,-913,-320,4
2024-12-03 14:51:08.277000+00:00,-917,-308,0
2024-12-03 14:51:08.281000+00:00,-909,-300,-4
2024-12-03 14:51:08.285000+00:00,-913,-304,0
2024-12-03 14:51:08.289000+00:00,-917,-289,0
2024-12-03 14:51:08.292000+00:00,-924,-285,12
2024-12-03 14:51:08.296000+00:00,-924,-285,12
2024-12-03 14:51:08.300000+00:00,-917,-273,8
2024-12-03 14:51:08.304000+00:00,-920,-265,8
2024-12-03 14:51:08.308000+00:00,-928,-277,20
2024-12-03 14:51:08.312000+00:00,-928,-261,16
2024-12-03 14:51:08.316000+00:00,-924,-269,8
2024-12-03 14:51:08.320000+00:00,-928,-273,31
2024-12-03 14:51:08.324000+00:00,-944,-269,31
2024-12-03 14:51:08.328000+00:00,-948,-265,23
2024-12-03 14:51:08.331000+00:00,-956,-273,35
2024-12-03 14:51:08.335000+00:00,-948,-265,27
2024-12-03 14:51:08.339000+00:00,-952,-261,27
2024-12-03 14:51:08.343000+00:00,-944,-257,27
2024-12-03 14:51:08.347000+00:00,-967,-269,31
2024-12-03 14:51:08.351000+00:00,-963,-269,31
2024-12-03 14:51:08.355000+00:00,-952,-265,23
2024-12-03 14:51:08.359000+00:00,-956,-261,16
2024-12-03 14:51:08.363000+00:00,-959,-269,27
2024-12-03 14:51:08.367000+00:00,-959,-269,12
2024-12-03 14:51:08.371000+00:00,-959,-281,27
2024-12-03 14:51:08.374000+00:00,-956,-257,8
2024-12-03 14:51:08.378000+00:00,-956,-281,23
2024-12-03 14:51:08.382000+00:00,-967,-281,20
2024-12-03 14:51:08.386000+00:00,-952,-273,16
2024-12-03 14:51:08.390000+00:00,-948,-273,20
2024-12-03 14:51:08.394000+00:00,-932,-277,12
2024-12-03 14:51:08.398000+00:00,-948,-265,23
2024-12-03 14:51:08.402000+00:00,-940,-281,8
2024-12-03 14:51:08.406000+00:00,-940,-277,12
2024-12-03 14:51:08.410000+00:00,-932,-289,8
2024-12-03 14:51:08.414000+00:00,-952,-277,8
2024-12-03 14:51:08.417000+00:00,-936,-289,8
2024-12-03 14:51:08.421000+00:00,-944,-281,16
2024-12-03 14:51:08.425000+00:00,-940,-285,12
2024-12-03 14:51:08.429000+00:00,-940,-277,0
2024-12-03 14:51:08.433000+00:00,-936,-277,20
2024-12-03 14:51:08.437000+00:00,-932,-289,0
2024-12-03 14:51:08.441000+00:00,-932,-285,8
2024-12-03 14:51:08.445000+00:00,-936,-296,0
2024-12-03 14:51:08.449000+00:00,-932,-293,-4
2024-12-03 14:51:08.453000+00:00,-928,-293,0
2024-12-03 14:51:08.456000+00:00,-932,-293,0
2024-12-03 14:51:08.460000+00:00,-932,-296,4
2024-12-03 14:51:08.464000+00:00,-932,-281,0
2024-12-03 14:51:08.468000+00:00,-936,-296,4
2024-12-03 14:51:08.472000+00:00,-936,-300,12
2024-12-03 14:51:08.476000+00:00,-948,-296,16
2024-12-03 14:51:08.480000+00:00,-944,-300,20
2024-12-03 14:51:08.484000+00:00,-948,-296,8
2024-12-03 14:51:08.488000+00:00,-952,-300,23
2024-12-03 14:51:08.492000+00:00,-944,-296,12
2024-12-03 14:51:08.496000+00:00,-932,-296,12
2024-12-03 14:51:08.499000+00:00,-940,-296,20
2024-12-03 14:51:08.503000+00:00,-944,-285,20
2024-12-03 14:51:08.507000+00:00,-932,-285,16
2024-12-03 14:51:08.511000+00:00,-924,-277,20
2024-12-03 14:51:08.515000+00:00,-928,-277,16
2024-12-03 14:51:08.519000+00:00,-936,-273,31
2024-12-03 14:51:08.523000+00:00,-940,-265,39
2024-12-03 14:51:08.527000+00:00,-928,-273,35
2024-12-03 14:51:08.531000+00:00,-944,-277,39
2024-12-03 14:51:08.535000+00:00,-932,-265,43
2024-12-03 14:51:08.539000+00:00,-940,-277,43
2024-12-03 14:51:08.542000+00:00,-940,-265,51
2024-12-03 14:51:08.546000+00:00,-944,-277,55
2024-12-03 14:51:08.550000+00:00,-944,-277,51
2024-12-03 14:51:08.554000+00:00,-936,-265,43
2024-12-03 14:51:08.558000+00:00,-936,-277,43
2024-12-03 14:51:08.562000+00:00,-940,-257,43
2024-12-03 14:51:08.566000+00:00,-940,-285,35
2024-12-03 14:51:08.570000+00:00,-944,-277,35
2024-12-03 14:51:08.574000+00:00,-948,-269,27
2024-12-03 14:51:08.578000+00:00,-948,-281,16
2024-12-03 14:51:08.581000+00:00,-948,-277,31
2024-12-03 14:51:08.585000+00:00,-936,-273,16
2024-12-03 14:51:08.589000+00:00,-940,-273,8
2024-12-03 14:51:08.593000+00:00,-928,-281,23
2024-12-03 14:51:08.597000+00:00,-956,-285,23
2024-12-03 14:51:08.601000+00:00,-944,-293,4
2024-12-03 14:51:08.605000+00:00,-944,-281,12
2024-12-03 14:51:08.609000+00:00,-940,-285,8
2024-12-03 14:51:08.613000+00:00,-944,-281,0
2024-12-03 14:51:08.617000+00:00,-940,-289,0
2024-12-03 14:51:08.621000+00:00,-932,-293,4
2024-12-03 14:51:08.624000+00:00,-940,-281,4
2024-12-03 14:51:08.628000+00:00,-936,-296,4
2024-12-03 14:51:08.632000+00:00,-936,-289,0
2024-12-03 14:51:08.636000+00:00,-944,-277,0
2024-12-03 14:51:08.640000+00:00,-932,-296,4
2024-12-03 14:51:08.644000+00:00,-936,-285,8
2024-12-03 14:51:08.648000+00:00,-948,-285,12
2024-12-03 14:51:08.652000+00:00,-940,-300,8
2024-12-03 14:51:08.656000+00:00,-944,-285,12
2024-12-03 14:51:08.660000+00:00,-940,-281,12
2024-12-03 14:51:08.664000+00:00,-944,-293,20
2024-12-03 14:51:08.667000+00:00,-936,-293,16
2024-12-03 14:51:08.671000+00:00,-928,-281,12
2024-12-03 14:51:08.675000+00:00,-936,-289,4
2024-12-03 14:51:08.679000+00:00,-944,-289,20
2024-12-03 14:51:08.683000+00:00,-936,-289,20
2024-12-03 14:51:08.687000+00:00,-940,-289,16
2024-12-03 14:51:08.691000+00:00,-932,-293,20
2024-12-03 14:51:08.695000+00:00,-936,-281,12
2024-12-03 14:51:08.699000+00:00,-928,-293,12
2024-12-03 14:51:08.703000+00:00,-936,-289,0
2024-12-03 14:51:08.706000+00:00,-928,-296,4
2024-12-03 14:51:08.710000+00:00,-928,-281,4
2024-12-03 14:51:08.714000+00:00,-932,-293,8
2024-12-03 14:51:08.718000+00:00,-936,-296,12
2024-12-03 14:51:08.722000+00:00,-940,-293,12
2024-12-03 14:51:08.726000+00:00,-940,-296,4
2024-12-03 14:51:08.730000+00:00,-940,-293,16
2024-12-03 14:51:08.734000+00:00,-940,-300,12
2024-12-03 14:51:08.738000+00:00,-932,-312,8
2024-12-03 14:51:08.742000+00:00,-940,-296,12
2024-12-03 14:51:08.746000+00:00,-936,-304,27
2024-12-03 14:51:08.749000+00:00,-932,-308,12
2024-12-03 14:51:08.753000+00:00,-932,-289,4
2024-12-03 14:51:08.757000+00:00,-936,-293,27
2024-12-03 14:51:08.761000+00:00,-932,-300,23
2024-12-03 14:51:08.765000+00:00,-940,-300,31
2024-12-03 14:51:08.769000+00:00,-924,-281,20
2024-12-03 14:51:08.773000+00:00,-928,-300,23
2024-12-03 14:51:08.777000+00:00,-928,-289,20
2024-12-03 14:51:08.781000+00:00,-924,-281,27
2024-12-03 14:51:08.785000+00:00,-932,-300,23
2024-12-03 14:51:08.789000+00:00,-924,-300,27
2024-12-03 14:51:08.792000+00:00,-936,-293,31
2024-12-03 14:51:08.796000+00:00,-932,-289,27
2024-12-03 14:51:08.800000+00:00,-940,-285,39
2024-12-03 14:51:08.804000+00:00,-936,-296,20
2024-12-03 14:51:08.808000+00:00,-928,-293,23
2024-12-03 14:51:08.812000+00:00,-932,-293,39
2024-12-03 14:51:08.816000+00:00,-936,-308,23
2024-12-03 14:51:08.820000+00:00,-932,-300,23
2024-12-03 14:51:08.824000+00:00,-936,-285,27
2024-12-03 14:51:08.828000+00:00,-940,-296,23
2024-12-03 14:51:08.831000+00:00,-928,-304,20
2024-12-03 14:51:08.835000+00:00,-940,-293,31
2024-12-03 14:51:08.839000+00:00,-940,-296,35
2024-12-03 14:51:08.843000+00:00,-952,-300,35
2024-12-03 14:51:08.847000+00:00,-936,-304,31
2024-12-03 14:51:08.851000+00:00,-932,-300,27
2024-12-03 14:51:08.855000+00:00,-944,-304,35
2024-12-03 14:51:08.859000+00:00,-940,-289,35
2024-12-03 14:51:08.863000+00:00,-940,-289,31
2024-12-03 14:51:08.867000+00:00,-952,-285,35
2024-12-03 14:51:08.871000+00:00,-948,-300,20
2024-12-03 14:51:08.874000+00:00,-940,-293,16
2024-12-03 14:51:08.878000+00:00,-944,-300,12
2024-12-03 14:51:08.882000+00:00,-944,-285,16
2024-12-03 14:51:08.886000+00:00,-944,-304,23
2024-12-03 14:51:08.890000+00:00,-944,-300,31
2024-12-03 14:51:08.894000+00:00,-948,-289,23
2024-12-03 14:51:08.898000+00:00,-940,-308,16
2024-12-03 14:51:08.902000+00:00,-936,-300,20
2024-12-03 14:51:08.906000+00:00,-932,-304,23
2024-12-03 14:51:08.910000+00:00,-936,-304,31
2024-12-03 14:51:08.914000+00:00,-940,-300,23
2024-12-03 14:51:08.917000+00:00,-936,-300,39
2024-12-03 14:51:08.921000+00:00,-924,-296,23
2024-12-03 14:51:08.925000+00:00,-932,-296,27
2024-12-03 14:51:08.929000+00:00,-932,-293,20
2024-12-03 14:51:08.933000+00:00,-940,-296,23
2024-12-03 14:51:08.937000+00:00,-940,-300,31
2024-12-03 14:51:08.941000+00:00,-936,-293,23
2024-12-03 14:51:08.945000+00:00,-936,-296,20
2024-12-03 14:51:08.949000+00:00,-936,-304,12
2024-12-03 14:51:08.953000+00:00,-944,-296,12
2024-12-03 14:51:08.956000+00:00,-944,-296,12
2024-12-03 14:51:08.960000+00:00,-936,-300,8
2024-12-03 14:51:08.964000+00:00,-936,-300,20
2024-12-03 14:51:08.968000+00:00,-940,-304,16
2024-12-03 14:51:08.972000+00:00,-924,-300,4
2024-12-03 14:51:08.976000+00:00,-924,-304,4
2024-12-03 14:51:08.980000+00:00,-928,-308,4
2024-12-03 14:51:08.984000+00:00,-928,-320,0
2024-12-03 14:51:08.988000+00:00,-928,-316,8
2024-12-03 14:51:08.992000+00:00,-932,-312,16
2024-12-03 14:51:08.996000+00:00,-920,-316,20
2024-12-03 14:51:08.999000+00:00,-940,-304,27
2024-12-03 14:51:09.003000+00:00,-928,-308,16
2024-12-03 14:51:09.007000+00:00,-932,-300,16
2024-12-03 14:51:09.011000+00:00,-932,-304,20
2024-12-03 14:51:09.015000+00:00,-936,-308,8
2024-12-03 14:51:09.019000+00:00,-932,-293,4
2024-12-03 14:51:09.023000+00:00,-936,-300,4
2024-12-03 14:51:09.027000+00:00,-944,-304,8
2024-12-03 14:51:09.031000+00:00,-936,-304,4
2024-12-03 14:51:09.035000+00:00,-936,-300,4
2024-12-03 14:51:09.039000+00:00,-940,-300,16
2024-12-03 14:51:09.042000+00:00,-940,-304,4
2024-12-03 14:51:09.046000+00:00,-936,-304,0
2024-12-03 14:51:09.050000+00:00,-936,-296,8
2024-12-03 14:51:09.054000+00:00,-936,-304,8
2024-12-03 14:51:09.058000+00:00,-936,-300,16
2024-12-03 14:51:09.062000+00:00,-936,-312,12
2024-12-03 14:51:09.066000+00:00,-932,-304,12
2024-12-03 14:51:09.070000+00:00,-936,-308,8
2024-12-03 14:51:09.074000+00:00,-924,-300,8
2024-12-03 14:51:09.078000+00:00,-936,-308,16
2024-12-03 14:51:09.081000+00:00,-936,-312,20
2024-12-03 14:51:09.085000+00:00,-936,-300,23
2024-12-03 14:51:09.089000+00:00,-932,-312,12
2024-12-03 14:51:09.093000+00:00,-932,-308,16
2024-12-03 14:51:09.097000+00:00,-940,-304,8
2024-12-03 14:51:09.101000+00:00,-936,-316,23
2024-12-03 14:51:09.105000+00:00,-936,-293,20
2024-12-03 14:51:09.109000+00:00,-932,-300,20
2024-12-03 14:51:09.113000+00:00,-928,-316,20
2024-12-03 14:51:09.117000+00:00,-932,-300,20
2024-12-03 14:51:09.121000+00:00,-928,-312,31
2024-12-03 14:51:09.124000+00:00,-932,-296,23
2024-12-03 14:51:09.128000+00:00,-920,-296,23
2024-12-03 14:51:09.132000+00:00,-936,-296,16
2024-12-03 14:51:09.136000+00:00,-932,-304,8
2024-12-03 14:51:09.140000+00:00,-928,-300,16
2024-12-03 14:51:09.144000+00:00,-928,-296,23
2024-12-03 14:51:09.148000+00:00,-928,-293,23
2024-12-03 14:51:09.152000+00:00,-936,-308,23
2024-12-03 14:51:09.156000+00:00,-936,-308,20
2024-12-03 14:51:09.160000+00:00,-932,-304,16
2024-12-03 14:51:09.164000+00:00,-932,-308,8
2024-12-03 14:51:09.167000+00:00,-940,-308,12
2024-12-03 14:51:09.171000+00:00,-936,-304,4
2024-12-03 14:51:09.175000+00:00,-932,-296,12
2024-12-03 14:51:09.179000+00:00,-936,-304,8
2024-12-03 14:51:09.183000+00:00,-936,-304,27
2024-12-03 14:51:09.187000+00:00,-936,-308,8
2024-12-03 14:51:09.191000+00:00,-936,-304,12
2024-12-03 14:51:09.195000+00:00,-940,-296,12
2024-12-03 14:51:09.199000+00:00,-936,-304,16
2024-12-03 14:51:09.203000+00:00,-928,-300,8
2024-12-03 14:51:09.206000+00:00,-940,-300,23
2024-12-03 14:51:09.210000+00:00,-940,-308,23
2024-12-03 14:51:09.214000+00:00,-932,-296,8
2024-12-03 14:51:09.218000+00:00,-936,-304,16
2024-12-03 14:51:09.222000+00:00,-944,-304,12
2024-12-03 14:51:09.226000+00:00,-940,-312,8
2024-12-03 14:51:09.230000+00:00,-944,-300,16
2024-12-03 14:51:09.234000+00:00,-940,-304,8
2024-12-03 14:51:09.238000+00:00,-936,-308,4
2024-12-03 14:51:09.242000+00:00,-940,-304,16
2024-12-03 14:51:09.246000+00:00,-932,-312,8
2024-12-03 14:51:09.249000+00:00,-932,-300,12
2024-12-03 14:51:09.253000+00:00,-932,-308,8
2024-12-03 14:51:09.257000+00:00,-932,-304,4
2024-12-03 14:51:09.261000+00:00,-932,-304,8
2024-12-03 14:51:09.265000+00:00,-940,-308,8
2024-12-03 14:51:09.269000+00:00,-932,-308,12
2024-12-03 14:51:09.273000+00:00,-936,-308,8
2024-12-03 14:51:09.277000+00:00,-932,-300,16
2024-12-03 14:51:09.281000+00:00,-936,-293,8
2024-12-03 14:51:09.285000+00:00,-936,-304,16
2024-12-03 14:51:09.289000+00:00,-940,-312,4
2024-12-03 14:51:09.292000+00:00,-940,-308,12
2024-12-03 14:51:09.296000+00:00,-932,-312,8
2024-12-03 14:51:09.300000+00:00,-936,-308,20
2024-12-03 14:51:09.304000+00:00,-928,-312,16
2024-12-03 14:51:09.308000+00:00,-928,-304,4
2024-12-03 14:51:09.312000+00:00,-928,-304,8
2024-12-03 14:51:09.316000+00:00,-932,-312,12
2024-12-03 14:51:09.320000+00:00,-932,-308,20
2024-12-03 14:51:09.324000+00:00,-924,-308,4
2024-12-03 14:51:09.328000+00:00,-928,-312,12
2024-12-03 14:51:09.331000+00:00,-928,-300,20
2024-12-03 14:51:09.335000+00:00,-940,-312,16
2024-12-03 14:51:09.339000+00:00,-932,-300,4
2024-12-03 14:51:09.343000+00:00,-936,-316,16
2024-12-03 14:51:09.347000+00:00,-944,-312,12
2024-12-03 14:51:09.351000+00:00,-936,-308,16
2024-12-03 14:51:09.355000+00:00,-932,-308,20
2024-12-03 14:51:09.359000+00:00,-936,-304,20
2024-12-03 14:51:09.363000+00:00,-936,-308,8
2024-12-03 14:51:09.367000+00:00,-940,-304,20
2024-12-03 14:51:09.371000+00:00,-940,-304,16
2024-12-03 14:51:09.374000+00:00,-936,-304,20
2024-12-03 14:51:09.378000+00:00,-928,-296,16
2024-12-03 14:51:09.382000+00:00,-928,-304,12
2024-12-03 14:51:09.386000+00:00,-936,-296,8
2024-12-03 14:51:09.390000+00:00,-920,-300,0
2024-12-03 14:51:09.394000+00:00,-932,-304,12
2024-12-03 14:51:09.398000+00:00,-932,-300,20
2024-12-03 14:51:09.402000+00:00,-932,-304,23
2024-12-03 14:51:09.406000+00:00,-936,-308,16
2024-12-03 14:51:09.410000+00:00,-940,-304,12
2024-12-03 14:51:09.414000+00:00,-936,-308,16
2024-12-03 14:51:09.417000+00:00,-932,-300,8
2024-12-03 14:51:09.421000+00:00,-944,-300,20
2024-12-03 14:51:09.425000+00:00,-944,-300,16
2024-12-03 14:51:09.429000+00:00,-932,-296,8
2024-12-03 14:51:09.433000+00:00,-928,-312,4
2024-12-03 14:51:09.437000+00:00,-944,-300,27
2024-12-03 14:51:09.441000+00:00,-940,-312,8
2024-12-03 14:51:09.445000+00:00,-932,-300,8
2024-12-03 14:51:09.449000+00:00,-932,-293,16
2024-12-03 14:51:09.453000+00:00,-936,-300,20
2024-12-03 14:51:09.456000+00:00,-936,-304,23
2024-12-03 14:51:09.460000+00:00,-936,-304,12
2024-12-03 14:51:09.464000+00:00,-932,-308,12
2024-12-03 14:51:09.468000+00:00,-936,-308,23
2024-12-03 14:51:09.472000+00:00,-924,-304,4
2024-12-03 14:51:09.476000+00:00,-928,-304,8
2024-12-03 14:51:09.480000+00:00,-936,-300,23
2024-12-03 14:51:09.484000+00:00,-924,-300,4
2024-12-03 14:51:09.488000+00:00,-932,-300,16
2024-12-03 14:51:09.492000+00:00,-936,-304,8
2024-12-03 14:51:09.496000+00:00,-924,-304,4
2024-12-03 14:51:09.499000+00:00,-940,-304,16
2024-12-03 14:51:09.503000+00:00,-940,-293,20
2024-12-03 14:51:09.507000+00:00,-936,-300,20
2024-12-03 14:51:09.511000+00:00,-932,-304,12
2024-12-03 14:51:09.515000+00:00,-936,-304,16
2024-12-03 14:51:09.519000+00:00,-932,-300,8
2024-12-03 14:51:09.523000+00:00,-932,-296,8
2024-12-03 14:51:09.527000+00:00,-932,-300,16
2024-12-03 14:51:09.531000+00:00,-932,-293,12
2024-12-03 14:51:09.535000+00:00,-932,-296,20
2024-12-03 14:51:09.539000+00:00,-940,-300,20
2024-12-03 14:51:09.542000+00:00,-940,-304,16
2024-12-03 14:51:09.546000+00:00,-936,-304,23
2024-12-03 14:51:09.550000+00:00,-936,-296,4
2024-12-03 14:51:09.554000+00:00,-932,-304,20
2024-12-03 14:51:09.558000+00:00,-940,-300,16
2024-12-03 14:51:09.562000+00:00,-940,-293,12
2024-12-03 14:51:09.566000+00:00,-948,-304,12
2024-12-03 14:51:09.570000+00:00,-940,-312,16
2024-12-03 14:51:09.574000+00:00,-944,-304,16
2024-12-03 14:51:09.578000+00:00,-940,-296,23
2024-12-03 14:51:09.581000+00:00,-940,-300,8
2024-12-03 14:51:09.585000+00:00,-936,-296,23
2024-12-03 14:51:09.589000+00:00,-940,-308,16
2024-12-03 14:51:09.593000+00:00,-936,-304,23
2024-12-03 14:51:09.597000+00:00,-948,-293,27
2024-12-03 14:51:09.601000+00:00,-936,-304,12
2024-12-03 14:51:09.605000+00:00,-940,-296,8
2024-12-03 14:51:09.609000+00:00,-928,-293,12
2024-12-03 14:51:09.613000+00:00,-924,-296,8
2024-12-03 14:51:09.617000+00:00,-940,-296,8
2024-12-03 14:51:09.621000+00:00,-932,-289,0
2024-12-03 14:51:09.624000+00:00,-932,-304,12
2024-12-03 14:51:09.628000+00:00,-928,-300,8
2024-12-03 14:51:09.632000+00:00,-928,-304,4
2024-12-03 14:51:09.636000+00:00,-920,-289,8
2024-12-03 14:51:09.640000+00:00,-936,-304,12
2024-12-03 14:51:09.644000+00:00,-920,-308,12
2024-12-03 14:51:09.648000+00:00,-928,-300,8
2024-12-03 14:51:09.652000+00:00,-928,-304,27
2024-12-03 14:51:09.656000+00:00,-928,-300,12
2024-12-03 14:51:09.660000+00:00,-932,-308,16
2024-12-03 14:51:09.664000+00:00,-936,-308,20
2024-12-03 14:51:09.667000+00:00,-928,-296,27
2024-12-03 14:51:09.671000+00:00,-936,-296,27
2024-12-03 14:51:09.675000+00:00,-940,-304,27
2024-12-03 14:51:09.679000+00:00,-936,-296,23
2024-12-03 14:51:09.683000+00:00,-940,-289,27
2024-12-03 14:51:09.687000+00:00,-936,-285,23
2024-12-03 14:51:09.691000+00:00,-944,-296,16
2024-12-03 14:51:09.695000+00:00,-936,-300,20
2024-12-03 14:51:09.699000+00:00,-944,-296,23
2024-12-03 14:51:09.703000+00:00,-936,-304,8
2024-12-03 14:51:09.706000+00:00,-940,-308,20
2024-12-03 14:51:09.710000+00:00,-936,-300,12
2024-12-03 14:51:09.714000+00:00,-932,-304,12
2024-12-03 14:51:09.718000+00:00,-936,-312,16
2024-12-03 14:51:09.722000+00:00,-940,-316,12
2024-12-03 14:51:09.726000+00:00,-936,-308,23
2024-12-03 14:51:09.730000+00:00,-932,-308,23
2024-12-03 14:51:09.734000+00:00,-940,-296,16
2024-12-03 14:51:09.738000+00:00,-936,-308,20
2024-12-03 14:51:09.742000+00:00,-936,-296,20
2024-12-03 14:51:09.746000+00:00,-944,-300,27
2024-12-03 14:51:09.749000+00:00,-936,-293,20
2024-12-03 14:51:09.753000+00:00,-944,-289,12
2024-12-03 14:51:09.757000+00:00,-948,-293,12
2024-12-03 14:51:09.761000+00:00,-940,-281,16
2024-12-03 14:51:09.765000+00:00,-940,-293,16
2024-12-03 14:51:09.769000+00:00,-936,-293,12
2024-12-03 14:51:09.773000+00:00,-932,-296,20
2024-12-03 14:51:09.777000+00:00,-936,-300,12
2024-12-03 14:51:09.781000+00:00,-940,-304,27
2024-12-03 14:51:09.785000+00:00,-932,-300,20
2024-12-03 14:51:09.789000+00:00,-932,-304,27
2024-12-03 14:51:09.792000+00:00,-932,-308,20
2024-12-03 14:51:09.796000+00:00,-936,-312,31
2024-12-03 14:51:09.800000+00:00,-924,-308,20
2024-12-03 14:51:09.804000+00:00,-928,-300,16
2024-12-03 14:51:09.808000+00:00,-932,-300,20
2024-12-03 14:51:09.812000+00:00,-936,-320,16
2024-12-03 14:51:09.816000+00:00,-936,-296,23
2024-12-03 14:51:09.820000+00:00,-932,-293,20
2024-12-03 14:51:09.824000+00:00,-936,-289,27
2024-12-03 14:51:09.828000+00:00,-928,-296,23
2024-12-03 14:51:09.831000+00:00,-928,-304,20
2024-12-03 14:51:09.835000+00:00,-936,-300,23
2024-12-03 14:51:09.839000+00:00,-924,-296,23
2024-12-03 14:51:09.843000+00:00,-936,-289,27
2024-12-03 14:51:09.847000+00:00,-928,-308,23
2024-12-03 14:51:09.851000+00:00,-928,-300,16
2024-12-03 14:51:09.855000+00:00,-936,-293,23
2024-12-03 14:51:09.859000+00:00,-924,-300,8
2024-12-03 14:51:09.863000+00:00,-924,-308,20
2024-12-03 14:51:09.867000+00:00,-924,-316,16
2024-12-03 14:51:09.871000+00:00,-928,-304,20
2024-12-03 14:51:09.874000+00:00,-936,-304,27
2024-12-03 14:51:09.878000+00:00,-936,-296,12
2024-12-03 14:51:09.882000+00:00,-940,-300,16
2024-12-03 14:51:09.886000+00:00,-932,-300,8
2024-12-03 14:51:09.890000+00:00,-928,-296,16
2024-12-03 14:51:09.894000+00:00,-928,-312,4
2024-12-03 14:51:09.898000+00:00,-936,-304,16
2024-12-03 14:51:09.902000+00:00,-936,-308,20
2024-12-03 14:51:09.906000+00:00,-928,-304,20
2024-12-03 14:51:09.910000+00:00,-940,-308,23
2024-12-03 14:51:09.914000+00:00,-936,-293,12
2024-12-03 14:51:09.917000+00:00,-940,-296,23
2024-12-03 14:51:09.921000+00:00,-944,-300,20
2024-12-03 14:51:09.925000+00:00,-932,-296,23
2024-12-03 14:51:09.929000+00:00,-932,-300,23
2024-12-03 14:51:09.933000+00:00,-936,-296,20
2024-12-03 14:51:09.937000+00:00,-936,-296,20
2024-12-03 14:51:09.941000+00:00,-932,-289,16
2024-12-03 14:51:09.945000+00:00,-932,-285,20
2024-12-03 14:51:09.949000+00:00,-940,-289,16
2024-12-03 14:51:09.953000+00:00,-944,-300,16
2024-12-03 14:51:09.956000+00:00,-936,-304,12
2024-12-03 14:51:09.960000+00:00,-948,-300,27
2024-12-03 14:51:09.964000+00:00,-940,-296,16
2024-12-03 14:51:09.968000+00:00,-940,-300,20
2024-12-03 14:51:09.972000+00:00,-944,-304,20
2024-12-03 14:51:09.976000+00:00,-936,-300,23
2024-12-03 14:51:09.980000+00:00,-932,-293,20
2024-12-03 14:51:09.984000+00:00,-940,-300,8
2024-12-03 14:51:09.988000+00:00,-936,-304,12
2024-12-03 14:51:09.992000+00:00,-948,-293,20
2024-12-03 14:51:09.996000+00:00,-940,-296,23
2024-12-03 14:51:09.999000+00:00,-936,-296,20
2024-12-03 14:51:10.003000+00:00,-936,-296,16
2024-12-03 14:51:10.007000+00:00,-928,-293,20
2024-12-03 14:51:10.011000+00:00,-932,-296,23
2024-12-03 14:51:10.015000+00:00,-928,-304,12
2024-12-03 14:51:10.019000+00:00,-936,-304,27
2024-12-03 14:51:10.023000+00:00,-932,-296,23
2024-12-03 14:51:10.027000+00:00,-928,-300,23
2024-12-03 14:51:10.031000+00:00,-932,-304,16
2024-12-03 14:51:10.035000+00:00,-936,-296,31
2024-12-03 14:51:10.039000+00:00,-932,-285,16
2024-12-03 14:51:10.042000+00:00,-940,-296,23
2024-12-03 14:51:10.046000+00:00,-944,-289,31
2024-12-03 14:51:10.050000+00:00,-936,-289,16
2024-12-03 14:51:10.054000+00:00,-936,-296,20
2024-12-03 14:51:10.058000+00:00,-948,-300,27
2024-12-03 14:51:10.062000+00:00,-948,-304,27
2024-12-03 14:51:10.066000+00:00,-952,-308,20
2024-12-03 14:51:10.070000+00:00,-932,-296,23
2024-12-03 14:51:10.074000+00:00,-948,-304,27
2024-12-03 14:51:10.078000+00:00,-936,-300,31
2024-12-03 14:51:10.081000+00:00,-940,-300,20
2024-12-03 14:51:10.085000+00:00,-944,-304,31
2024-12-03 14:51:10.089000+00:00,-948,-300,39
2024-12-03 14:51:10.093000+00:00,-948,-296,31
2024-12-03 14:51:10.097000+00:00,-944,-312,31
2024-12-03 14:51:10.101000+00:00,-952,-300,31
2024-12-03 14:51:10.105000+00:00,-948,-296,31
2024-12-03 14:51:10.109000+00:00,-944,-296,35
2024-12-03 14:51:10.113000+00:00,-948,-293,31
2024-12-03 14:51:10.117000+00:00,-936,-308,23
2024-12-03 14:51:10.121000+00:00,-944,-293,27
2024-12-03 14:51:10.124000+00:00,-936,-300,27
2024-12-03 14:51:10.128000+00:00,-936,-296,31
